user_id,event_date,event_type
U00255,2025-12-17,login
U00256,2026-02-21,feature_used
U00256,2026-01-23,login
U00256,2026-03-26,feature_used
U00257,2025-08-03,login
U00257,2025-07-12,login
U00257,2025-04-02,login
U00257,2025-07-05,support_ticket
U00258,2025-05-29,login
U00258,2025-12-23,integration_used
U00258,2025-08-08,feature_used
U00259,2025-08-08,feature_used
U00259,2025-10-30,support_ticket
U00259,2025-05-01,feature_used
U00260,2026-04-10,login
U00260,2026-02-05,feature_used
U00260,2026-02-20,feature_used
U00261,2025-08-19,report_created
U00261,2025-10-27,feature_used
U00261,2025-04-09,login
U00262,2026-02-22,feature_used
U00262,2026-01-18,support_ticket
U00262,2026-06-29,integration_used
U00263,2026-04-11,support_ticket
U00263,2026-03-25,feature_used
U00263,2026-01-24,feature_used
U00263,2025-10-11,integration_used
U00263,2026-02-26,login
U00263,2026-01-21,login
U00264,2026-01-25,feature_used
U00264,2025-12-18,feature_used
U00264,2025-10-28,login
U00264,2025-12-29,feature_used
U00264,2026-02-02,support_ticket
U00265,2025-08-14,feature_used
U00265,2025-06-13,feature_used
U00265,2025-09-12,login
U00265,2025-12-19,login
U00265,2025-08-20,feature_used
U00266,2025-11-28,login
U00266,2025-08-25,feature_used
U00266,2026-04-09,feature_used
U00266,2026-03-04,integration_used
U00267,2025-09-18,feature_used
U00267,2025-07-25,integration_used
U00267,2025-07-29,feature_used
U00267,2025-11-05,report_created
U00267,2025-06-06,login
U00268,2026-05-17,feature_used
U00268,2025-10-07,feature_used
U00268,2026-03-29,feature_used
U00268,2026-03-18,login
U00268,2026-06-14,login
U00269,2025-02-09,login
U00269,2025-02-09,feature_used
U00269,2025-03-17,login
U00270,2025-06-28,login
U00270,2025-04-17,login
U00270,2025-06-30,login
U00270,2025-09-21,login
U00270,2025-05-02,feature_used
U00270,2025-06-06,support_ticket
U00271,2026-01-04,support_ticket
U00271,2025-08-26,report_created
U00271,2025-09-28,report_created
U00272,2025-08-24,support_ticket
U00272,2025-08-27,report_created
U00272,2025-12-15,feature_used
U00273,2026-05-20,login
U00273,2026-02-13,login
U00273,2025-10-03,integration_used
U00274,2026-03-11,feature_used
U00274,2026-01-17,login
U00274,2026-01-01,login
U00275,2025-11-22,feature_used
U00275,2025-10-11,report_created
U00275,2025-11-14,login
U00275,2025-10-27,login
U00276,2026-01-21,feature_used
U00276,2025-11-03,integration_used
U00276,2026-02-09,feature_used
U00277,2026-02-26,feature_used
U00277,2025-12-28,support_ticket
U00277,2026-06-17,integration_used
U00278,2025-04-21,report_created
U00278,2025-05-13,report_created
U00278,2025-06-16,feature_used
U00279,2025-12-10,login
U00279,2025-10-01,integration_used
U00279,2026-01-25,report_created
U00280,2025-09-23,report_created
U00280,2025-08-19,integration_used
U00280,2026-05-18,login
U00281,2025-09-08,integration_used
U00281,2025-12-23,feature_used
U00281,2026-01-17,feature_used
U00282,2026-04-05,feature_used
U00282,2026-01-27,support_ticket
U00282,2025-10-19,feature_used
U00282,2025-09-23,login
U00283,2026-01-17,support_ticket
U00283,2025-09-22,login
U00283,2025-12-09,report_created
U00284,2026-04-23,login
U00284,2026-03-30,login
U00284,2026-02-20,report_created
U00285,2025-02-24,login
U00285,2025-04-07,support_ticket
U00285,2025-03-18,support_ticket
U00286,2025-03-15,login
U00286,2025-05-02,login
U00286,2025-06-21,login
U00287,2025-06-03,login
U00287,2025-01-13,report_created
U00287,2025-02-04,login
U00288,2025-07-08,feature_used
U00288,2025-05-11,login
U00288,2025-06-02,report_created
U00289,2025-05-02,feature_used
U00289,2025-09-20,feature_used
U00289,2025-06-18,integration_used
U00290,2026-03-09,integration_used
U00290,2025-12-23,feature_used
U00290,2026-01-04,login
U00291,2026-01-26,feature_used
U00291,2025-05-30,support_ticket
U00291,2025-05-07,integration_used
U00292,2025-04-19,feature_used
U00292,2025-05-13,feature_used
U00292,2025-03-21,support_ticket
U00293,2025-04-23,report_created
U00293,2025-07-15,report_created
U00293,2025-05-22,login
U00294,2025-02-13,support_ticket
U00294,2025-06-25,login
U00294,2025-05-29,feature_used
U00295,2025-07-19,login
U00295,2025-08-30,support_ticket
U00295,2025-09-17,feature_used
U00296,2025-08-03,login
U00296,2025-07-24,feature_used
U00296,2025-05-21,login
U00297,2025-09-10,login
U00297,2025-10-22,login
U00297,2025-11-24,login
U00297,2025-11-26,feature_used
U00298,2025-05-20,integration_used
U00298,2025-06-06,feature_used
U00298,2025-04-22,support_ticket
U00299,2025-12-30,integration_used
U00299,2025-12-28,login
U00299,2026-02-27,login
U00299,2025-10-28,feature_used
U00300,2025-05-26,report_created
U00300,2025-05-16,login
U00300,2025-04-30,feature_used
U00301,2025-05-12,report_created
U00301,2025-02-27,report_created
U00301,2025-03-14,feature_used
U00302,2025-11-09,login
U00302,2025-12-21,login
U00302,2025-12-05,support_ticket
U00303,2025-09-19,feature_used
U00303,2025-06-21,login
U00303,2025-04-29,feature_used
U00304,2025-04-06,report_created
U00304,2026-01-24,feature_used
U00304,2025-06-08,feature_used
U00304,2026-02-18,feature_used
U00305,2025-01-24,integration_used
U00305,2025-03-10,report_created
U00305,2025-08-07,login
U00305,2025-06-29,integration_used
U00306,2026-03-20,feature_used
U00306,2026-04-02,feature_used
U00306,2025-12-05,login
U00307,2026-01-23,support_ticket
U00307,2025-12-26,report_created
U00307,2025-11-21,report_created
U00307,2025-06-11,feature_used
U00307,2025-11-25,login
U00308,2025-06-16,login
U00308,2025-07-20,report_created
U00308,2025-06-13,login
U00309,2026-01-09,feature_used
U00309,2025-08-09,report_created
U00309,2025-08-24,report_created
U00309,2025-12-25,login
U00309,2025-09-22,integration_used
U00309,2025-11-26,login
U00310,2026-01-22,support_ticket
U00310,2026-01-01,report_created
U00310,2025-09-02,support_ticket
U00311,2025-11-13,feature_used
U00311,2025-03-17,feature_used
U00311,2025-08-15,login
U00312,2025-03-22,report_created
U00312,2025-04-15,login
U00312,2025-02-14,login
U00312,2025-05-10,report_created
U00312,2025-11-04,integration_used
U00312,2025-02-16,report_created
U00313,2025-11-15,login
U00313,2025-09-20,login
U00313,2025-06-21,support_ticket
U00314,2026-03-05,login
U00314,2026-02-28,login
U00314,2026-01-03,feature_used
U00315,2025-08-13,report_created
U00315,2025-06-13,feature_used
U00315,2025-07-24,feature_used
U00315,2025-06-28,report_created
U00315,2025-08-26,login
U00316,2025-11-20,feature_used
U00316,2025-07-14,feature_used
U00316,2025-06-17,feature_used
U00316,2025-08-06,feature_used
U00317,2025-03-06,feature_used
U00317,2025-04-18,support_ticket
U00317,2025-06-29,feature_used
U00318,2025-09-26,feature_used
U00318,2025-07-23,login
U00318,2025-10-04,login
U00319,2026-01-05,feature_used
U00319,2025-12-10,feature_used
U00319,2025-11-22,report_created
U00320,2026-03-01,login
U00320,2025-10-12,report_created
U00320,2026-03-15,login
U00321,2025-10-07,feature_used
U00321,2025-11-20,support_ticket
U00321,2025-12-03,login
U00322,2025-06-17,feature_used
U00322,2025-06-23,report_created
U00322,2025-07-08,feature_used
U00323,2025-11-11,feature_used
U00323,2025-09-26,feature_used
U00323,2025-12-30,login
U00323,2026-01-04,support_ticket
U00323,2025-10-09,report_created
U00323,2025-05-21,support_ticket
U00324,2025-07-01,login
U00324,2025-05-19,login
U00324,2025-06-06,feature_used
U00324,2025-07-21,login
U00325,2025-06-03,login
U00325,2025-05-26,login
U00325,2025-04-03,login
U00326,2025-06-08,login
U00326,2025-11-02,feature_used
U00326,2025-06-13,feature_used
U00327,2025-07-26,feature_used
U00327,2025-10-09,login
U00327,2025-08-23,feature_used
U00327,2025-06-28,feature_used
U00328,2025-09-04,login
U00328,2025-09-07,login
U00328,2025-09-26,login
U00329,2025-08-31,login
U00329,2025-06-21,report_created
U00329,2025-08-24,login
U00329,2025-04-20,feature_used
U00329,2025-04-09,feature_used
U00330,2025-11-08,integration_used
U00330,2025-12-22,report_created
U00330,2026-01-20,login
U00330,2025-12-09,feature_used
U00330,2026-01-17,login
U00331,2025-04-02,feature_used
U00331,2025-04-01,support_ticket
U00331,2025-08-02,feature_used
U00332,2025-06-01,login
U00332,2025-04-27,report_created
U00332,2025-04-28,login
U00333,2025-08-31,feature_used
U00333,2026-02-27,feature_used
U00333,2025-07-13,support_ticket
U00334,2026-06-21,feature_used
U00334,2026-07-03,integration_used
U00334,2025-10-25,feature_used
U00334,2026-04-27,report_created
U00334,2026-05-03,login
U00334,2026-04-21,report_created
U00335,2025-06-24,feature_used
U00335,2025-11-07,login
U00335,2025-09-05,feature_used
U00335,2025-11-11,feature_used
U00336,2025-07-14,report_created
U00336,2025-07-02,login
U00336,2025-07-10,report_created
U00336,2025-07-14,login
U00337,2025-11-25,login
U00337,2025-12-05,support_ticket
U00337,2025-10-22,login
U00338,2025-07-04,support_ticket
U00338,2025-03-20,login
U00338,2025-05-14,login
U00338,2025-06-07,feature_used
U00338,2025-07-16,feature_used
U00339,2026-04-23,integration_used
U00339,2025-12-12,feature_used
U00339,2025-08-06,feature_used
U00339,2025-10-14,feature_used
U00340,2025-07-24,login
U00340,2025-09-06,login
U00340,2025-08-09,login
U00341,2026-01-31,feature_used
U00341,2025-06-03,login
U00341,2025-08-19,feature_used
U00341,2025-10-27,feature_used
U00342,2025-08-02,login
U00342,2025-09-08,feature_used
U00342,2025-06-26,login
U00342,2025-04-03,login
U00343,2025-09-10,integration_used
U00343,2025-07-10,login
U00343,2025-06-09,feature_used
U00344,2025-12-01,login
U00344,2025-12-06,support_ticket
U00344,2026-01-21,feature_used
U00344,2025-09-17,login
U00345,2025-10-05,feature_used
U00345,2025-11-02,feature_used
U00345,2025-07-25,report_created
U00346,2025-06-21,login
U00346,2025-09-04,feature_used
U00346,2026-01-12,feature_used
U00347,2025-09-15,login
U00347,2025-09-12,report_created
U00347,2025-09-12,feature_used
U00347,2025-11-18,integration_used
U00348,2026-03-16,support_ticket
U00348,2025-12-05,login
U00348,2026-03-25,login
U00348,2026-02-13,integration_used
U00349,2025-08-09,login
U00349,2025-07-30,report_created
U00349,2025-04-26,login
U00349,2025-05-18,report_created
U00349,2025-08-04,feature_used
U00350,2026-02-08,login
U00350,2026-02-17,feature_used
U00350,2025-12-04,feature_used
U00351,2025-11-22,integration_used
U00351,2025-09-26,feature_used
U00351,2025-12-26,login
U00351,2025-06-22,login
U00351,2025-09-01,login
U00351,2025-09-24,feature_used
U00351,2025-08-01,login
U00352,2025-05-06,support_ticket
U00352,2025-06-09,feature_used
U00352,2025-03-26,support_ticket
U00353,2026-02-24,login
U00353,2025-11-22,login
U00353,2026-01-29,feature_used
U00353,2025-11-08,login
U00353,2025-09-21,feature_used
U00354,2026-04-19,report_created
U00354,2026-04-11,login
U00354,2025-09-19,feature_used
U00354,2026-01-30,login
U00355,2025-05-11,login
U00355,2025-04-22,feature_used
U00355,2025-05-08,login
U00356,2025-05-04,feature_used
U00356,2025-07-08,report_created
U00356,2025-12-01,feature_used
U00357,2025-06-20,login
U00357,2025-10-12,feature_used
U00357,2025-09-29,report_created
U00357,2025-04-16,integration_used
U00357,2025-04-01,feature_used
U00358,2026-02-01,login
U00358,2025-11-18,login
U00358,2025-11-10,report_created
U00358,2025-12-21,feature_used
U00358,2026-01-09,report_created
U00359,2026-04-05,support_ticket
U00359,2026-04-15,login
U00359,2025-12-19,feature_used
U00360,2025-04-22,login
U00360,2025-04-20,login
U00360,2025-04-17,login
U00360,2025-05-11,login
U00361,2025-08-04,login
U00361,2025-10-18,feature_used
U00361,2025-06-12,login
U00362,2025-09-13,feature_used
U00362,2026-04-20,login
U00362,2025-10-18,feature_used
U00363,2025-05-31,login
U00363,2025-05-18,feature_used
U00363,2025-04-18,feature_used
U00364,2025-12-01,integration_used
U00364,2025-09-19,feature_used
U00364,2025-11-23,login
U00365,2025-06-15,feature_used
U00365,2025-08-17,feature_used
U00365,2025-12-02,feature_used
U00365,2025-06-02,feature_used
U00366,2025-11-10,feature_used
U00366,2026-03-18,feature_used
U00366,2026-02-10,report_created
U00367,2025-09-06,integration_used
U00367,2025-08-29,login
U00367,2025-07-28,login
U00367,2025-09-09,support_ticket
U00368,2026-03-14,login
U00368,2026-02-18,feature_used
U00368,2025-11-11,report_created
U00369,2025-10-05,login
U00369,2025-08-22,support_ticket
U00369,2025-09-20,login
U00369,2025-10-08,report_created
U00370,2025-10-24,feature_used
U00370,2025-04-07,login
U00370,2025-07-25,login
U00370,2026-01-11,login
U00371,2026-02-28,report_created
U00371,2026-04-09,report_created
U00371,2026-04-16,integration_used
U00372,2025-10-23,login
U00372,2025-12-22,support_ticket
U00372,2025-10-17,feature_used
U00372,2025-12-19,login
U00372,2025-11-28,report_created
U00373,2026-04-04,login
U00373,2025-09-23,login
U00373,2025-07-22,login
U00374,2025-10-16,report_created
U00374,2026-06-19,login
U00374,2026-05-13,support_ticket
U00375,2025-08-08,report_created
U00375,2025-08-19,feature_used
U00375,2025-09-19,report_created
U00375,2025-09-02,support_ticket
U00376,2025-10-01,login
U00376,2025-02-01,login
U00376,2025-05-18,report_created
U00377,2025-05-13,feature_used
U00377,2025-03-14,report_created
U00377,2025-03-21,login
U00378,2026-03-18,feature_used
U00378,2025-12-26,login
U00378,2026-06-03,login
U00379,2025-12-19,login
U00379,2026-01-02,feature_used
U00379,2025-09-04,feature_used
U00380,2025-09-24,feature_used
U00380,2025-07-20,feature_used
U00380,2025-05-11,login
U00380,2025-06-22,feature_used
U00380,2025-05-09,feature_used
U00381,2025-07-12,feature_used
U00381,2025-07-07,integration_used
U00381,2025-09-15,login
U00382,2025-02-22,integration_used
U00382,2025-03-18,login
U00382,2025-06-29,integration_used
U00383,2026-02-28,feature_used
U00383,2026-03-29,report_created
U00383,2025-12-26,login
U00383,2026-04-22,support_ticket
U00384,2025-10-17,feature_used
U00384,2025-09-01,integration_used
U00384,2025-09-06,integration_used
U00385,2025-05-16,feature_used
U00385,2025-08-13,integration_used
U00385,2025-02-08,login
U00386,2025-05-28,report_created
U00386,2025-11-17,feature_used
U00386,2025-11-03,support_ticket
U00387,2025-10-13,feature_used
U00387,2026-02-21,feature_used
U00387,2025-09-17,report_created
U00387,2026-04-27,login
U00388,2025-08-19,support_ticket
U00388,2025-09-13,support_ticket
U00388,2025-08-17,report_created
U00389,2025-06-18,feature_used
U00389,2025-06-25,report_created
U00389,2025-06-23,login
U00389,2025-07-03,feature_used
U00389,2025-06-23,feature_used
U00389,2025-06-11,report_created
U00390,2025-11-19,support_ticket
U00390,2025-09-05,report_created
U00390,2026-04-30,feature_used
U00390,2025-12-25,support_ticket
U00391,2025-08-08,feature_used
U00391,2025-03-28,login
U00391,2025-08-13,login
U00392,2025-07-26,integration_used
U00392,2025-09-11,login
U00392,2025-11-08,report_created
U00392,2025-06-24,login
U00393,2025-06-13,login
U00393,2025-06-18,report_created
U00393,2025-11-05,login
U00394,2025-11-06,integration_used
U00394,2026-04-01,login
U00394,2025-11-05,login
U00394,2026-05-25,report_created
U00394,2026-06-04,login
U00395,2025-06-27,integration_used
U00395,2025-11-10,feature_used
U00395,2025-06-27,feature_used
U00396,2025-05-06,report_created
U00396,2025-04-14,integration_used
U00396,2025-06-06,feature_used
U00397,2026-04-09,feature_used
U00397,2026-02-20,support_ticket
U00397,2025-11-12,report_created
U00397,2026-03-08,login
U00397,2026-02-09,integration_used
U00398,2025-04-23,report_created
U00398,2025-07-26,login
U00398,2025-05-17,feature_used
U00398,2025-05-04,feature_used
U00398,2025-11-16,report_created
U00398,2025-08-06,report_created
U00399,2026-02-21,login
U00399,2025-12-24,report_created
U00399,2026-04-04,login
U00400,2025-08-02,feature_used
U00400,2025-12-04,login
U00400,2025-07-31,feature_used
U00400,2025-09-13,integration_used
U00401,2025-11-02,integration_used
U00401,2025-10-31,feature_used
U00401,2025-11-08,login
U00402,2026-04-18,support_ticket
U00402,2025-08-26,report_created
U00402,2025-09-30,integration_used
U00403,2026-05-03,report_created
U00403,2025-10-26,feature_used
U00403,2026-02-26,feature_used
U00404,2025-07-25,login
U00404,2025-08-09,feature_used
U00404,2025-08-03,feature_used
U00404,2025-09-03,integration_used
U00404,2025-08-16,feature_used
U00405,2025-08-02,login
U00405,2025-03-24,feature_used
U00405,2025-01-08,login
U00406,2025-09-14,feature_used
U00406,2025-05-14,feature_used
U00406,2025-07-06,integration_used
U00407,2025-10-02,login
U00407,2025-10-08,login
U00407,2025-11-14,login
U00408,2026-01-30,feature_used
U00408,2026-02-20,login
U00408,2026-05-27,report_created
U00409,2025-08-10,feature_used
U00409,2025-10-12,feature_used
U00409,2025-07-28,login
U00410,2025-09-04,integration_used
U00410,2025-12-31,login
U00410,2025-10-02,login
U00411,2025-08-13,feature_used
U00411,2025-12-31,integration_used
U00411,2025-07-23,report_created
U00412,2025-11-15,report_created
U00412,2026-01-01,integration_used
U00412,2026-02-18,login
U00412,2025-09-18,login
U00413,2025-11-18,login
U00413,2025-07-17,feature_used
U00413,2025-08-15,feature_used
U00414,2025-04-11,integration_used
U00414,2025-05-13,feature_used
U00414,2025-07-01,feature_used
U00414,2025-03-16,integration_used
U00414,2025-04-21,feature_used
U00415,2025-12-12,feature_used
U00415,2025-07-15,login
U00415,2025-08-12,login
U00416,2026-01-01,integration_used
U00416,2025-12-07,login
U00416,2025-07-20,integration_used
U00416,2025-11-22,report_created
U00417,2025-09-27,login
U00417,2026-03-24,feature_used
U00417,2026-03-27,login
U00418,2025-12-12,integration_used
U00418,2025-09-26,login
U00418,2026-03-16,feature_used
U00419,2025-09-20,feature_used
U00419,2026-01-14,feature_used
U00419,2025-10-17,integration_used
