user_id,signup_date,plan_tier,region,acquisition_channel,company_segment,monthly_logins,features_used,support_tickets,team_size,api_adopted,churned,churn_date,monthly_price,acquisition_cost,estimated_ltv
U00281,2025-07-01,Free,India,Paid Search,Startup,11,3,4,2,1,0,,0,92.9,0
U00282,2025-07-01,Pro,Australia,Paid Search,Startup,13,6,5,4,0,0,,79,128.11,790
U00283,2025-06-07,Free,UK,Referral,SMB,10,5,1,2,1,0,,0,44.88,0
U00284,2025-05-03,Free,US,Organic,Startup,4,7,1,5,0,0,,0,29.43,0
U00285,2025-02-11,Free,India,Content,SMB,10,5,3,3,0,1,2025-04-18,0,27.9,0
U00286,2025-01-31,Free,Germany,Paid Search,Mid-Market,6,3,2,3,0,1,2025-12-08,0,67.34,0
U00287,2025-01-01,Free,US,Content,SMB,7,1,1,3,0,0,,0,55.36,0
U00288,2025-04-16,Free,US,Content,Startup,11,4,0,4,0,0,,0,32.24,0
U00289,2025-04-22,Pro,Canada,Organic,Enterprise,8,7,0,5,1,0,,79,29.09,711
U00290,2025-10-17,Free,India,Paid Search,SMB,11,8,4,2,0,0,,0,97.35,0
U00291,2025-03-14,Pro,US,Referral,Enterprise,9,5,3,7,1,0,,79,31.99,711
U00292,2025-03-06,Free,India,Organic,Startup,8,1,1,3,0,1,2025-07-30,0,43.22,0
U00293,2025-01-14,Free,US,Organic,Startup,8,7,1,1,0,0,,0,38.86,0
U00294,2025-02-04,Free,Canada,Referral,Startup,5,4,0,2,0,1,2025-09-08,0,38.61,0
U00295,2025-07-17,Free,India,Paid Search,SMB,10,4,0,2,0,0,,0,76.12,0
U00296,2025-04-21,Free,US,Content,Startup,6,2,0,1,0,1,2025-09-14,0,29.42,0
U00297,2025-07-05,Pro,US,Paid Search,Mid-Market,14,8,1,6,0,0,,79,90.55,869
U00298,2025-01-31,Free,India,Paid Search,SMB,8,3,2,4,0,1,2025-09-03,0,71.75,0
U00299,2025-08-17,Pro,India,Paid Search,Mid-Market,13,2,1,5,0,0,,79,100.04,711
U00300,2025-03-22,Free,India,Paid Search,SMB,10,1,0,1,0,0,,0,95.67,0
U00301,2025-01-18,Free,US,Paid Search,Startup,8,2,1,3,0,1,2025-10-21,0,68.76,0
U00302,2025-10-02,Free,India,Content,Mid-Market,8,3,2,3,1,1,2026-02-28,0,30.8,0
U00303,2025-04-18,Free,Canada,Referral,SMB,9,3,2,3,1,0,,0,39.85,0
U00304,2025-04-06,Pro,US,Paid Search,SMB,13,5,1,2,1,0,,79,73.2,790
U00305,2025-01-15,Free,Australia,Paid Search,Enterprise,14,2,2,5,0,0,,0,114.16,0
U00306,2025-06-25,Free,Australia,Referral,Enterprise,6,2,1,1,0,0,,0,42.37,0
U00307,2025-03-25,Pro,Germany,Paid Search,SMB,15,2,1,5,0,0,,79,119.24,1027
U00308,2025-03-13,Free,India,Organic,Startup,6,5,3,4,0,1,2025-09-15,0,25.9,0
U00309,2025-07-22,Business,India,Paid Search,Mid-Market,18,5,0,9,1,0,,249,122.72,3486
U00310,2025-07-20,Free,US,Organic,Mid-Market,8,2,0,1,0,0,,0,29.96,0
U00311,2025-02-13,Pro,India,Paid Search,SMB,10,8,0,3,1,0,,79,100.21,790
U00312,2025-02-08,Pro,US,Organic,SMB,19,7,1,2,0,0,,79,17.32,1027
U00313,2025-03-14,Free,India,Partner,Mid-Market,7,4,0,3,0,0,,0,60.99,0
U00314,2025-08-25,Pro,US,Organic,Mid-Market,10,6,0,4,0,0,,79,22.36,1027
U00315,2025-03-21,Pro,India,Partner,Startup,15,4,1,4,0,1,2025-10-17,79,69.91,553
U00316,2025-05-07,Pro,Australia,Referral,Enterprise,13,5,1,4,0,0,,79,36.16,711
U00317,2025-02-08,Free,UK,Content,Mid-Market,4,4,1,3,0,1,2025-09-30,0,50.94,0
U00318,2025-02-25,Pro,US,Content,SMB,7,4,1,7,1,0,,79,29.23,1106
U00319,2025-07-19,Pro,US,Partner,SMB,10,7,1,3,1,0,,79,86.38,1027
U00320,2025-08-16,Free,Australia,Paid Search,Mid-Market,8,2,1,3,0,0,,0,119.53,0
U00321,2025-09-17,Free,Canada,Content,Mid-Market,7,2,2,2,0,1,2026-01-13,0,32.04,0
U00322,2025-06-16,Free,India,Organic,Startup,11,4,2,1,1,1,2025-07-23,0,35.68,0
U00323,2025-03-25,Pro,Germany,Organic,Mid-Market,18,6,2,5,0,0,,79,29.95,1027
U00324,2025-05-12,Pro,UK,Partner,Mid-Market,12,6,1,3,1,1,2025-11-15,79,62.14,474
U00325,2025-02-16,Free,Canada,Partner,Startup,9,7,2,1,0,1,2025-06-07,0,81.01,0
U00326,2025-03-14,Pro,US,Content,Startup,9,6,1,7,0,1,2025-12-25,79,47.38,790
U00327,2025-05-25,Free,India,Content,Startup,13,3,3,2,1,0,,0,23.78,0
U00328,2025-08-23,Pro,US,Organic,SMB,9,7,0,6,0,1,2025-10-02,79,52.56,79
U00329,2025-03-19,Pro,India,Paid Search,Startup,16,4,0,3,0,0,,79,80.48,711
U00330,2025-04-20,Pro,India,Paid Search,SMB,16,8,1,5,1,0,,79,94.21,869
U00331,2025-01-12,Pro,Germany,Paid Search,Startup,8,8,1,3,1,0,,79,88.74,948
U00332,2025-01-13,Free,India,Paid Search,Mid-Market,11,2,2,3,0,1,2025-08-02,0,96.61,0
U00333,2025-06-13,Free,UK,Paid Search,Mid-Market,7,4,0,1,0,0,,0,84.94,0
U00334,2025-10-17,Pro,India,Partner,Mid-Market,19,7,4,5,0,1,2026-07-05,79,56.66,711
U00335,2025-06-22,Free,UK,Partner,Startup,13,6,3,1,0,1,2025-11-15,0,82.77,0
U00336,2025-01-10,Pro,India,Partner,Mid-Market,13,4,0,4,0,0,,79,98.94,1106
U00337,2025-06-22,Free,US,Paid Search,SMB,6,2,0,1,0,0,,0,103.32,0
U00338,2025-02-06,Pro,UK,Organic,Mid-Market,15,3,2,2,0,0,,79,33.5,711
U00339,2025-07-27,Pro,US,Partner,Enterprise,12,9,4,5,0,0,,79,49.34,869
U00340,2025-05-20,Free,Australia,Partner,SMB,7,5,2,3,0,1,2025-09-12,0,73.77,0
U00341,2025-04-20,Pro,UK,Referral,Enterprise,13,5,3,3,1,0,,79,38.12,869
U00342,2025-03-04,Free,US,Organic,SMB,12,4,0,1,0,0,,0,27.25,0
U00343,2025-02-22,Free,India,Paid Search,Startup,11,3,1,5,0,0,,0,93.31,0
U00344,2025-04-11,Pro,India,Paid Search,Startup,13,7,0,5,1,0,,79,75.54,869
U00345,2025-05-16,Free,Australia,Partner,Startup,9,5,2,3,0,0,,0,61.35,0
U00346,2025-06-20,Free,UK,Organic,Enterprise,10,7,2,3,0,0,,0,36.32,0
U00347,2025-07-26,Pro,Australia,Referral,Enterprise,14,8,1,7,1,0,,79,12.4,711
U00348,2025-10-15,Business,Germany,Referral,Startup,12,8,0,11,1,0,,249,27.87,2739
U00349,2025-01-10,Pro,India,Referral,Mid-Market,15,8,1,4,0,0,,79,14.65,1027
U00350,2025-10-08,Free,India,Paid Search,SMB,8,1,1,1,0,1,2026-03-10,0,117.82,0
U00351,2025-06-18,Business,US,Paid Search,SMB,21,10,1,5,1,1,2026-01-06,249,97.37,1743
U00352,2025-01-23,Free,Germany,Paid Search,Enterprise,10,5,1,1,0,0,,0,133.7,0
U00353,2025-09-18,Business,US,Content,Startup,17,10,1,10,1,1,2026-04-18,249,36.94,1743
U00354,2025-09-13,Free,Canada,Referral,SMB,13,6,3,3,0,0,,0,17.48,0
U00355,2025-03-28,Free,Canada,Organic,Mid-Market,5,7,2,2,0,1,2025-05-11,0,38.35,0
U00356,2025-02-20,Pro,UK,Paid Search,SMB,7,7,0,4,0,0,,79,93.17,1027
U00357,2025-04-01,Pro,US,Organic,Startup,15,7,3,3,0,0,,79,45.12,1106
U00358,2025-09-01,Pro,Australia,Content,SMB,16,7,0,6,0,0,,79,40.04,1106
U00359,2025-10-03,Free,US,Content,Mid-Market,5,4,1,2,0,0,,0,40.97,0
U00360,2025-03-30,Free,India,Paid Search,Startup,12,5,1,1,0,1,2025-05-11,0,79.92,0
U00361,2025-05-23,Pro,UK,Organic,SMB,8,5,1,4,0,0,,79,45.68,1027
U00362,2025-08-04,Free,UK,Partner,Mid-Market,8,1,1,3,0,0,,0,50.7,0
U00363,2025-02-24,Free,US,Referral,Mid-Market,8,2,2,2,0,0,,0,24.69,0
U00364,2025-08-04,Free,India,Organic,Mid-Market,6,7,2,1,0,0,,0,43.95,0
U00365,2025-03-09,Pro,UK,Organic,SMB,13,6,1,5,0,0,,79,32.81,790
U00366,2025-09-13,Free,Canada,Partner,Startup,5,1,2,3,1,0,,0,59.69,0
U00367,2025-02-10,Free,Australia,Content,Mid-Market,13,3,1,1,0,0,,0,14.77,0
U00368,2025-10-21,Pro,US,Organic,Startup,11,4,1,2,1,0,,79,31.68,711
U00369,2025-08-05,Pro,India,Referral,Mid-Market,14,4,0,7,0,1,2025-10-19,79,31.15,158
U00370,2025-03-24,Pro,US,Referral,Enterprise,13,5,1,8,1,0,,79,37.61,1027
U00371,2025-08-31,Pro,Germany,Referral,Mid-Market,8,6,1,4,0,0,,79,45.97,711
U00372,2025-07-08,Pro,Canada,Paid Search,Enterprise,16,4,2,4,1,0,,79,88.29,711
U00373,2025-05-23,Free,US,Partner,Mid-Market,6,3,0,2,1,0,,0,81.97,0
U00374,2025-08-10,Free,Canada,Partner,Enterprise,7,3,2,2,0,1,2026-06-22,0,52.34,0
U00375,2025-07-26,Pro,Australia,Organic,Mid-Market,12,10,0,6,0,1,2025-09-24,79,38.85,158
U00376,2025-01-24,Free,Canada,Organic,SMB,7,1,4,2,0,0,,0,32.93,0
U00377,2025-03-10,Free,US,Referral,SMB,4,1,0,1,0,0,,0,16.88,0
U00378,2025-07-18,Business,Canada,Organic,SMB,8,7,0,10,1,0,,249,32.19,3486
U00379,2025-05-02,Free,Australia,Referral,SMB,8,7,1,3,1,0,,0,40.08,0
U00380,2025-04-07,Free,India,Paid Search,SMB,15,3,3,2,0,1,2025-10-26,0,74.39,0
U00381,2025-06-13,Pro,India,Referral,Startup,10,7,1,3,1,1,2025-10-29,79,32.91,395
U00382,2025-02-18,Free,Canada,Content,SMB,11,6,2,1,0,0,,0,43.23,0
U00383,2025-10-22,Pro,Germany,Organic,SMB,14,8,2,7,0,0,,79,45.16,790
U00384,2025-06-14,Pro,UK,Paid Search,Startup,10,6,3,2,0,0,,79,107.64,1106
U00385,2025-01-03,Free,US,Organic,SMB,8,4,0,3,0,1,2025-10-18,0,19.74,0
U00386,2025-05-19,Free,UK,Referral,Startup,9,2,0,1,0,0,,0,37.92,0
U00387,2025-08-12,Pro,India,Organic,SMB,14,7,0,4,1,0,,79,41.13,790
U00388,2025-06-23,Free,US,Paid Search,Startup,10,6,1,2,0,1,2025-12-02,0,91.25,0
U00389,2025-06-02,Pro,US,Paid Search,SMB,18,8,0,3,1,1,2025-07-04,79,73.08,79
U00390,2025-07-12,Business,UK,Partner,Startup,12,6,0,13,1,0,,249,42.3,3237
U00391,2025-01-08,Free,US,Partner,SMB,8,4,2,2,0,0,,0,80.09,0
U00392,2025-05-30,Pro,US,Referral,Startup,13,4,1,7,0,0,,79,28.22,790
U00393,2025-05-01,Pro,US,Paid Search,Mid-Market,9,7,0,5,0,0,,79,106.74,711
U00394,2025-09-29,Pro,US,Content,SMB,16,5,0,3,0,0,,79,36.83,1106
U00395,2025-06-25,Free,US,Paid Search,SMB,10,3,2,2,0,1,2025-11-13,0,90.0,0
U00396,2025-02-23,Free,UK,Referral,Mid-Market,9,1,0,5,0,1,2025-06-19,0,31.8,0
U00397,2025-09-14,Free,India,Paid Search,Mid-Market,17,1,2,4,0,0,,0,86.25,0
U00398,2025-03-28,Business,Germany,Paid Search,SMB,19,9,0,6,1,0,,249,85.83,2490
U00399,2025-10-26,Free,Canada,Referral,Startup,8,5,1,2,0,0,,0,17.43,0
U00400,2025-04-17,Free,US,Content,Startup,14,4,1,3,0,0,,0,31.48,0
U00401,2025-09-12,Free,Canada,Content,SMB,9,1,1,2,0,0,,0,25.23,0
U00402,2025-08-21,Free,US,Paid Search,Startup,7,4,3,1,0,0,,0,106.58,0
U00403,2025-08-05,Free,UK,Organic,Startup,10,3,1,2,0,1,2026-06-25,0,31.85,0
U00404,2025-07-15,Pro,Germany,Partner,Mid-Market,17,6,0,7,0,1,2025-10-09,79,61.13,237
U00405,2025-01-07,Free,US,Paid Search,Enterprise,9,1,1,3,0,0,,0,128.08,0
U00406,2025-03-03,Free,India,Content,Startup,11,5,1,4,0,0,,0,32.98,0
U00407,2025-09-19,Free,US,Organic,SMB,11,1,1,1,0,1,2025-11-15,0,37.39,0
U00408,2025-08-12,Free,India,Organic,Mid-Market,10,4,2,4,0,0,,0,31.94,0
U00409,2025-05-19,Free,US,Organic,SMB,8,2,2,3,0,0,,0,52.21,0
U00410,2025-08-20,Free,US,Content,Mid-Market,10,6,1,1,0,0,,0,21.38,0
U00411,2025-07-17,Free,Australia,Paid Search,Mid-Market,11,6,3,3,0,0,,0,95.87,0
U00412,2025-08-20,Pro,US,Paid Search,SMB,13,6,5,3,0,0,,79,98.78,1106
U00413,2025-06-09,Pro,Germany,Referral,Enterprise,8,5,1,3,0,0,,79,30.83,790
U00414,2025-01-24,Pro,US,Partner,SMB,15,10,1,3,0,0,,79,80.05,869
U00415,2025-05-03,Pro,Germany,Paid Search,Mid-Market,11,6,0,6,0,0,,79,123.81,790
U00416,2025-03-05,Pro,US,Content,Startup,14,8,2,3,0,0,,79,23.34,948
U00417,2025-09-16,Pro,India,Paid Search,SMB,11,9,1,6,0,1,2026-04-03,79,84.86,553
U00418,2025-09-26,Free,Canada,Paid Search,Startup,5,4,0,3,0,1,2026-04-27,0,120.79,0
U00419,2025-03-02,Free,US,Partner,Mid-Market,5,1,0,2,0,0,,0,68.86,0
U00420,2025-09-21,Pro,India,Content,SMB,8,4,1,1,0,0,,79,38.14,948
U00421,2025-04-09,Free,US,Partner,SMB,8,4,2,2,0,1,2025-07-21,0,82.18,0
U00422,2025-03-03,Free,India,Paid Search,Enterprise,13,2,1,1,0,0,,0,134.41,0
U00423,2025-03-23,Free,Germany,Organic,Mid-Market,8,3,1,2,0,0,,0,44.79,0
U00424,2025-06-15,Pro,Australia,Referral,Startup,8,4,2,5,1,0,,79,31.11,1027
U00425,2025-03-13,Free,India,Paid Search,Startup,9,6,1,2,0,1,2025-12-24,0,89.52,0
U00426,2025-03-20,Free,US,Organic,Mid-Market,10,2,1,2,1,1,2025-09-18,0,27.94,0
U00427,2025-07-29,Pro,India,Paid Search,SMB,14,6,1,6,0,0,,79,115.87,711
U00428,2025-05-05,Free,US,Organic,Startup,7,4,2,2,0,1,2026-03-10,0,38.2,0
U00429,2025-07-29,Free,Australia,Referral,Enterprise,7,2,1,2,0,1,2026-03-16,0,23.53,0
U00430,2025-01-07,Pro,US,Content,Startup,8,4,1,1,1,0,,79,36.81,790
U00431,2025-01-30,Free,UK,Organic,Startup,9,3,3,4,0,0,,0,41.35,0
U00432,2025-03-26,Free,India,Organic,SMB,9,5,1,1,0,0,,0,36.5,0
U00433,2025-04-19,Free,UK,Organic,Mid-Market,9,4,1,1,0,0,,0,26.99,0
U00434,2025-03-23,Free,Canada,Organic,Startup,8,1,1,2,0,0,,0,18.01,0
U00435,2025-04-29,Pro,Germany,Content,Startup,12,5,2,3,1,0,,79,33.19,1106
U00436,2025-10-03,Free,US,Organic,Startup,12,4,1,2,1,0,,0,41.93,0
U00437,2025-05-19,Pro,Germany,Paid Search,Startup,13,5,1,2,0,0,,79,143.98,711
U00438,2025-06-26,Free,US,Partner,Mid-Market,9,5,3,3,0,1,2026-02-24,0,66.64,0
U00439,2025-08-25,Business,Canada,Content,Startup,16,7,0,5,0,0,,249,38.01,2739
U00440,2025-02-23,Free,US,Content,Enterprise,8,2,3,3,0,1,2025-03-29,0,34.74,0
U00441,2025-02-13,Pro,Canada,Referral,Startup,18,6,1,6,1,0,,79,31.18,790
U00442,2025-05-09,Pro,UK,Organic,Startup,13,5,2,7,0,1,2026-02-21,79,35.63,790
U00443,2025-07-06,Pro,India,Paid Search,Mid-Market,8,7,2,5,0,0,,79,83.1,1027
U00444,2025-05-28,Free,India,Organic,Startup,6,3,0,1,0,0,,0,51.93,0
U00445,2025-02-05,Free,UK,Referral,Enterprise,9,3,0,2,0,0,,0,27.09,0
U00446,2025-07-11,Pro,US,Partner,Enterprise,9,8,0,4,0,0,,79,63.01,948
U00447,2025-10-05,Free,Germany,Referral,Mid-Market,2,3,1,2,0,0,,0,47.42,0
U00448,2025-06-09,Free,India,Content,Mid-Market,6,5,1,4,0,0,,0,59.21,0
U00449,2025-09-27,Pro,Germany,Partner,Startup,13,7,0,5,1,0,,79,60.78,869
U00450,2025-05-07,Free,India,Organic,Startup,10,1,1,3,0,0,,0,8.47,0
U00451,2025-05-01,Free,US,Referral,SMB,10,4,1,2,0,0,,0,25.76,0
U00452,2025-04-04,Pro,UK,Organic,Mid-Market,17,6,0,4,0,0,,79,47.34,948
U00453,2025-06-06,Free,UK,Referral,Mid-Market,11,1,0,1,0,0,,0,22.37,0
U00454,2025-06-22,Pro,Australia,Organic,Startup,9,7,2,3,1,0,,79,49.93,948
U00455,2025-02-01,Business,Germany,Paid Search,SMB,11,10,0,8,0,0,,249,100.74,2241
U00456,2025-10-20,Pro,US,Organic,SMB,14,6,3,5,1,1,2026-06-24,79,37.54,632
U00457,2025-02-15,Free,Germany,Content,Mid-Market,10,3,2,2,0,1,2025-10-14,0,48.45,0
U00458,2025-06-15,Pro,India,Organic,SMB,13,4,2,3,0,0,,79,45.31,711
U00459,2025-04-04,Free,Canada,Organic,Mid-Market,11,3,3,1,0,1,2025-09-24,0,28.48,0
U00460,2025-09-24,Pro,US,Paid Search,Startup,14,6,3,5,0,1,2026-05-08,79,108.9,632
U00461,2025-07-13,Free,US,Partner,SMB,9,1,3,1,0,1,2025-08-26,0,53.21,0
U00462,2025-01-05,Business,Australia,Partner,Mid-Market,23,7,0,5,1,0,,249,75.67,2490
U00463,2025-01-09,Free,UK,Organic,SMB,6,1,1,1,0,1,2025-11-10,0,42.71,0
U00464,2025-03-02,Free,Germany,Organic,Startup,8,2,3,2,0,0,,0,32.71,0
U00465,2025-09-04,Business,UK,Paid Search,SMB,13,8,0,5,0,0,,249,87.38,2490
U00466,2025-09-17,Pro,India,Content,SMB,14,5,0,1,1,0,,79,30.34,869
U00467,2025-06-15,Pro,US,Paid Search,SMB,15,3,0,6,0,0,,79,52.88,790
U00468,2025-06-20,Pro,US,Paid Search,Startup,19,5,2,6,0,0,,79,115.83,711
U00469,2025-07-14,Free,India,Content,SMB,6,2,0,3,0,0,,0,23.59,0
U00470,2025-05-27,Pro,Germany,Referral,Startup,18,6,1,5,1,0,,79,24.73,948
U00471,2025-06-03,Business,US,Paid Search,Startup,18,11,2,7,1,0,,249,75.6,2241
U00472,2025-04-21,Free,Canada,Paid Search,Startup,9,3,3,2,0,0,,0,98.91,0
U00473,2025-05-28,Pro,Germany,Content,SMB,7,9,1,4,0,0,,79,43.05,948
U00474,2025-03-30,Free,US,Referral,Mid-Market,11,1,1,5,0,0,,0,27.91,0
U00475,2025-08-13,Free,India,Content,SMB,8,1,3,3,0,1,2026-05-21,0,27.48,0
U00476,2025-07-23,Free,Australia,Organic,SMB,11,1,1,3,0,0,,0,37.53,0
U00477,2025-08-04,Free,India,Organic,SMB,7,2,1,4,0,1,2026-05-04,0,29.49,0
U00478,2025-04-20,Free,US,Partner,Startup,6,4,2,3,0,0,,0,64.7,0
U00479,2025-04-29,Pro,India,Partner,Startup,8,7,3,2,0,0,,79,69.27,869
U00480,2025-05-11,Free,Australia,Paid Search,Startup,5,3,1,2,0,0,,0,108.39,0
U00481,2025-06-30,Free,Canada,Partner,Mid-Market,8,3,1,2,0,0,,0,66.23,0
U00482,2025-08-22,Free,India,Organic,Startup,6,5,0,3,0,1,2025-12-20,0,34.78,0
U00483,2025-01-03,Free,India,Paid Search,SMB,12,7,2,2,0,1,2025-02-07,0,99.48,0
U00484,2025-10-11,Pro,India,Partner,SMB,8,8,3,4,0,1,2026-05-03,79,79.93,553
U00485,2025-09-16,Business,India,Content,SMB,17,10,0,8,0,0,,249,41.03,2739
U00486,2025-10-26,Pro,India,Content,Enterprise,10,3,0,7,1,0,,79,21.08,632
U00487,2025-03-25,Pro,US,Referral,Startup,10,7,1,6,1,0,,79,43.23,948
U00488,2025-05-26,Free,US,Organic,SMB,8,2,2,4,0,1,2025-10-01,0,28.12,0
U00489,2025-06-13,Pro,UK,Paid Search,Mid-Market,7,7,1,4,0,0,,79,103.43,1027
U00490,2025-02-11,Business,India,Partner,Startup,10,9,2,5,0,0,,249,67.14,3486
U00491,2025-04-18,Business,India,Organic,Startup,12,9,2,5,1,0,,249,40.22,2739
U00492,2025-01-08,Free,US,Organic,Mid-Market,11,2,0,3,0,0,,0,35.38,0
U00493,2025-02-05,Free,India,Referral,SMB,5,4,0,1,0,0,,0,37.47,0
U00494,2025-05-29,Free,US,Organic,SMB,4,5,4,2,1,1,2025-10-27,0,26.28,0
U00495,2025-04-05,Free,Australia,Content,SMB,5,5,2,2,0,1,2026-01-18,0,36.0,0
U00496,2025-01-23,Business,India,Paid Search,SMB,15,11,0,9,0,1,2025-10-04,249,101.79,1992
U00497,2025-09-08,Free,US,Referral,Mid-Market,9,6,1,2,0,0,,0,23.51,0
U00498,2025-02-05,Free,US,Content,SMB,4,1,0,2,0,0,,0,10.83,0
U00499,2025-03-11,Business,UK,Organic,Startup,19,9,0,6,1,1,2025-05-15,249,31.55,498
U00500,2025-03-12,Business,Germany,Content,SMB,16,8,0,9,1,1,2025-08-31,249,26.19,1494
U00501,2025-06-04,Pro,US,Paid Search,SMB,7,8,0,6,0,0,,79,116.24,948
U00502,2025-10-25,Free,US,Content,Startup,7,3,1,2,0,1,2026-08-26,0,49.81,0
U00503,2025-01-09,Pro,India,Content,SMB,13,6,0,6,0,1,2025-05-28,79,37.19,395
U00504,2025-02-18,Free,US,Content,SMB,7,4,1,2,0,0,,0,24.69,0
U00505,2025-04-10,Free,US,Partner,Enterprise,9,5,0,2,0,0,,0,84.0,0
U00506,2025-02-03,Pro,US,Content,SMB,9,9,0,3,0,0,,79,60.14,1027
U00507,2025-01-03,Free,UK,Content,SMB,8,1,2,3,1,0,,0,49.8,0
U00508,2025-10-02,Free,Germany,Content,Enterprise,10,2,2,1,0,0,,0,29.54,0
U00509,2025-03-09,Business,UK,Paid Search,SMB,11,10,1,6,1,0,,249,110.6,2988
U00510,2025-07-06,Free,UK,Paid Search,SMB,6,2,2,2,0,1,2026-01-07,0,119.35,0
U00511,2025-09-23,Pro,India,Organic,Mid-Market,16,7,0,4,0,0,,79,29.98,1106
U00512,2025-08-10,Free,UK,Organic,Startup,14,3,1,3,0,0,,0,58.21,0
U00513,2025-01-13,Pro,India,Referral,SMB,21,6,0,2,0,1,2025-05-17,79,27.27,316
U00514,2025-04-17,Free,Germany,Paid Search,Enterprise,12,3,2,1,0,0,,0,89.33,0
U00515,2025-01-16,Free,India,Partner,Enterprise,6,1,3,2,0,1,2025-10-01,0,56.9,0
U00516,2025-10-08,Pro,India,Organic,Startup,15,10,0,6,1,0,,79,32.33,948
U00517,2025-05-20,Pro,US,Organic,SMB,14,5,2,3,1,0,,79,40.02,632
U00518,2025-10-20,Free,US,Paid Search,Startup,12,6,3,3,0,1,2026-06-16,0,83.57,0
U00519,2025-05-01,Pro,India,Referral,SMB,14,3,0,9,0,0,,79,17.26,1027
U00520,2025-06-17,Pro,India,Paid Search,Startup,12,6,0,4,1,1,2025-12-02,79,97.94,474
U00521,2025-01-19,Pro,India,Organic,SMB,11,6,1,3,1,0,,79,39.13,1027
U00522,2025-10-24,Business,US,Organic,SMB,19,9,1,11,1,0,,249,24.45,3486
U00523,2025-09-15,Pro,US,Referral,Enterprise,17,5,3,3,0,1,2026-05-15,79,27.02,632
U00524,2025-06-01,Pro,India,Paid Search,SMB,13,6,2,3,0,0,,79,100.28,790
U00525,2025-03-11,Free,Canada,Content,Startup,11,1,0,3,0,0,,0,57.73,0
U00526,2025-05-12,Free,India,Paid Search,SMB,9,3,2,1,0,0,,0,81.15,0
U00527,2025-05-12,Business,India,Referral,SMB,18,9,1,8,1,0,,249,41.78,3237
U00528,2025-08-24,Pro,Germany,Referral,SMB,18,7,0,3,0,1,2026-03-01,79,28.5,474
U00529,2025-03-31,Free,UK,Referral,SMB,7,1,1,5,0,0,,0,40.8,0
U00530,2025-07-13,Pro,UK,Content,SMB,10,4,5,4,0,0,,79,38.51,869
U00531,2025-08-31,Pro,Germany,Partner,SMB,9,11,2,4,1,0,,79,95.3,869
U00532,2025-03-02,Pro,US,Content,Mid-Market,14,8,0,5,0,1,2025-11-15,79,51.52,711
U00533,2025-08-22,Free,US,Organic,SMB,10,5,0,2,0,1,2026-02-14,0,47.58,0
U00534,2025-06-04,Free,Australia,Content,Enterprise,10,1,2,1,0,0,,0,44.63,0
U00535,2025-03-03,Pro,India,Referral,Startup,10,7,0,3,0,1,2025-11-15,79,47.66,711
U00536,2025-01-05,Business,India,Organic,Mid-Market,10,10,0,8,0,0,,249,28.9,2988
U00537,2025-09-23,Free,Australia,Organic,SMB,16,2,4,2,0,1,2026-07-11,0,23.44,0
U00538,2025-09-20,Pro,US,Content,SMB,9,9,0,4,1,0,,79,50.05,632
U00539,2025-01-19,Business,UK,Content,Startup,11,8,3,6,0,0,,249,49.07,3486
U00540,2025-06-12,Free,India,Content,Startup,7,5,1,3,1,0,,0,29.84,0
U00541,2025-01-29,Free,US,Partner,Startup,8,4,3,3,0,0,,0,65.71,0
U00542,2025-01-14,Free,US,Organic,Startup,15,2,3,5,0,0,,0,36.08,0
U00543,2025-01-18,Free,Australia,Organic,SMB,6,3,1,2,0,1,2025-10-04,0,36.09,0
U00544,2025-10-09,Pro,UK,Organic,SMB,11,7,0,7,0,0,,79,29.35,948
U00545,2025-06-02,Free,Germany,Content,SMB,5,4,2,2,0,1,2025-09-02,0,35.25,0
U00546,2025-10-27,Pro,Canada,Organic,Enterprise,5,2,1,4,1,0,,79,44.11,790
U00547,2025-08-20,Free,India,Paid Search,Mid-Market,8,2,0,4,0,1,2026-04-30,0,104.96,0
U00548,2025-08-10,Pro,India,Paid Search,Startup,16,8,0,2,0,0,,79,82.72,1106
U00549,2025-02-02,Free,UK,Partner,Startup,10,6,2,2,0,1,2025-09-08,0,76.14,0
U00550,2025-05-10,Pro,Australia,Organic,SMB,16,9,1,6,1,0,,79,25.99,869
U00551,2025-06-18,Free,India,Organic,Startup,7,4,1,2,0,1,2025-12-21,0,29.76,0
U00552,2025-06-27,Pro,Canada,Organic,Mid-Market,12,6,0,5,1,0,,79,35.21,711
U00553,2025-02-11,Pro,India,Partner,SMB,13,5,0,4,0,0,,79,64.13,948
U00554,2025-01-04,Free,US,Partner,Startup,12,4,0,2,0,0,,0,90.5,0
U00555,2025-07-03,Pro,US,Referral,SMB,11,5,1,4,0,1,2026-01-06,79,18.53,474
U00556,2025-02-02,Free,US,Referral,Mid-Market,3,4,0,2,0,0,,0,51.72,0
U00557,2025-10-08,Free,US,Organic,Mid-Market,7,5,3,2,1,0,,0,45.29,0
U00558,2025-04-10,Pro,India,Referral,Enterprise,13,7,1,3,0,0,,79,36.69,711
U00559,2025-10-06,Free,UK,Organic,Startup,11,3,3,1,0,1,2026-08-30,0,38.5,0
U00560,2025-05-04,Free,US,Partner,SMB,14,3,1,1,0,1,2025-11-25,0,58.19,0
U00561,2025-05-07,Free,Canada,Organic,Mid-Market,11,5,3,4,0,1,2025-10-30,0,30.73,0
U00562,2025-08-15,Pro,Canada,Organic,Startup,17,7,2,2,0,1,2026-04-07,79,39.88,632
